user,trd_times,total_count,B_out,C_in,out_count,in_count,cny_trx_amt,Dat_Flg3_Cd,Trx_Cod1_Cd,is_in_first_10days,is_in_middle_10days,is_in_last_10days
UC1D2B1,30,-1790.5000000000002,20,10,5349.379999999999,3558.88,1745.7,A,3,7,12,11
U42AB1F,30,-1517.5,15,15,39127.2,37609.7,7809.7,B,1,4,0,26
U536C37,30,77996.0,15,15,97397.37,175393.37000000002,82614.0,B,3,2,15,13
UA56EF4,30,-306.0800000000008,19,11,74640.64,74334.56,50000.0,B,3,5,9,16
U748C51,30,-3557.040000000003,28,2,21849.570000000003,18292.53,18288.0,A,1,3,13,14
U5D0469,30,22218.650000000005,15,15,34482.0,56700.65,10552.39,A,3,5,22,3
U308551,30,26444.82,1,29,3498.0,29942.82,4037.0,C,2,13,15,2
U64C26E,30,-132.5700000000004,22,8,4864.549999999998,4731.98,2999.0,B,1,4,5,21
UB56DDE,30,3129.61,22,8,3565.5600000000004,6695.170000000001,2030.0,B,1,5,17,8
U9C944D,30,-254.98000000000027,20,10,6987.31,6732.33,4232.4,A,1,8,9,13
U9AAA12,30,0.0,15,15,6802.0,6802.0,2010.0,A,3,10,12,8
UD38597,30,13423.140000000005,20,10,79782.36999999997,93205.51,50000.0,B,3,17,8,5
U5A6EC1,30,17103.04,20,10,19002.46,36105.5,11186.37,A,1,14,8,8
U3D964B,30,4963.509999999998,24,6,150.11999999999995,5113.63,4100.0,B,1,12,1,17
UE5EA1C,30,-0.7999999999999545,15,15,9955.0,9954.2,3695.0,A,2,9,8,13
U45861A,30,12530.510000000002,17,13,34780.14,47310.65,10000.0,A,1,11,7,12
UB95701,30,-2978.2700000000004,29,1,2992.19,13.92,13.92,A,1,12,5,13
UBB6692,30,39.17999999999954,27,3,28495.76,28534.94,26832.0,B,1,7,12,11
U7596BC,30,-635.72,20,10,4450.19,3814.47,1100.0,A,1,3,11,16
U6A37D6,30,-4134.5999999999985,23,7,20942.6,16808.0,9900.0,B,1,8,10,12
U84CF03,30,2746.6700000000005,24,6,2727.72,5474.39,2220.86,B,1,17,2,11
U70B20E,30,-61.670000000000016,23,7,3261.8,3200.13,1500.0,A,1,5,13,12
UF07384,30,-1331.88,25,5,1700.9,369.02,200.0,B,1,14,8,8
UE66959,30,11045.170000000006,22,8,21439.19,32484.36,11883.78,B,1,15,5,10
U565B95,30,-5064.830000000001,27,3,7594.1,2529.27,1314.07,B,1,10,12,8
U15E84C,30,362.87000000000114,22,8,61059.8,61422.67,40000.0,A,1,11,9,10
UDD346D,30,-552.8800000000001,17,13,7255.15,6702.270000000001,3088.86,B,1,12,14,4
U5650BA,30,232.0,17,13,67208.0,67440.0,9278.0,B,1,0,2,28
UEC559D,30,-11632.819999999998,25,5,41906.7,30273.88,22177.88,B,3,14,10,6
UEA8D4B,30,-906.6000000000003,27,3,14963.9,14057.3,14046.5,B,1,14,4,12
UD0A147,30,-272.82000000000045,22,8,16733.09,16460.27,4960.0,A,1,9,12,9
U882985,30,-3985.7300000000014,28,2,4585.8,600.07,600.0,B,3,13,4,13
U7A4E8A,30,2606.7,26,4,5126.63,7733.33,2600.0,B,1,12,8,10
UF11950,30,-29440.61,28,2,40439.61,10999.0,10000.0,B,1,25,3,2
U053508,30,2577.7999999999993,15,15,1837.58,4415.38,2309.0,B,1,11,4,15
U67491B,30,183.44999999999882,18,12,35514.73,35698.18,14000.0,B,1,10,6,14
UCE4508,30,7475.52,17,13,57330.0,64805.52,11300.0,B,1,19,1,10
U1E6D2B,30,-216.14999999999955,27,3,2763.22,2547.07,1264.2,B,1,4,1,25
U758F52,30,6055.180000000001,23,7,19906.35,25961.53,9389.1,B,1,7,13,10
UF671D1,30,-15388.65,28,2,20395.12,5006.47,5000.0,A,1,11,14,5
U0A0EB7,30,-11819.0,20,10,100190.0,88371.0,30000.0,B,1,4,2,24
UEF5F81,30,-36281.7,25,5,36374.7,93.0,27.0,B,1,2,22,6
U6EE073,30,-13.689999999999989,17,13,1029.6999999999996,1016.01,440.0,A,1,12,13,5
UFACFB9,30,869.72,25,5,7133.180000000001,8002.9000000000015,3552.48,B,1,9,10,11
U8DC401,30,-175.23000000000005,27,3,454.8,279.57,242.07,B,1,10,11,9
UD214E3,30,-992.120000000001,18,12,42036.46,41044.34,12867.9,B,3,12,10,8
UB48FE9,30,7550.59,22,8,21996.88,29547.47,5000.0,B,1,13,4,13
U173DC1,30,-6016.24,26,4,8464.439999999999,2448.2,1000.0,B,3,12,12,6
UBCE2D0,30,-6029.61,23,7,42429.61,36400.0,7000.0,B,1,21,5,4
UEB392F,30,4722.709999999997,18,12,15020.99,19743.7,4850.98,B,1,5,12,13
U7837A3,30,-39850.58,22,8,161415.0,121564.42,50000.0,B,1,1,12,17
UE9579D,30,-15956.640000000005,17,13,72502.68000000001,56546.04,9768.0,B,3,7,15,8
UF7749A,30,-877.6099999999999,17,13,11205.93,10328.32,2086.76,A,3,11,7,12
UA399ED,30,459.48,14,16,4799.22,5258.7,392.0,B,3,0,13,17
U566D84,30,-867.81,18,12,4361.540000000001,3493.7300000000005,769.88,A,1,8,10,12
U2EE775,30,-955.65,23,7,3568.8,2613.15,1014.58,B,1,9,13,8
UEA42E3,30,-14304.49,24,6,28919.69,14615.2,7000.0,B,1,2,15,13
UD7022A,30,-117.54000000000087,24,6,48877.09,48759.55,40000.0,B,1,5,9,16
U8845F7,30,-8149.5,23,7,44749.5,36600.0,7000.0,B,1,0,0,30
U5077B2,30,26694.57,26,4,1824.43,28519.0,27147.0,B,1,10,14,6
U2F6B01,30,-0.8700000000002746,23,7,3469.9400000000005,3469.07,1964.0,A,1,23,5,2
U168BCB,30,27.520000000000024,22,8,2491.2,2518.72,864.71,B,1,13,7,10
U88B0C1,30,13257.92,27,3,9142.08,22400.0,8500.0,B,1,10,5,15
U1D0345,30,1885.0000000000007,23,7,4660.89,6545.89,5115.87,B,1,3,15,12
UF527FC,30,822.0100000000001,26,4,673.0299999999999,1495.04,792.0,B,1,17,7,6
U847F95,30,-148.8799999999999,28,2,3270.83,3121.95,1583.44,B,1,9,4,17
UD9EC3B,30,-2643.609999999999,24,6,28995.28,26351.67,7500.0,A,1,21,3,6
UDA5D3E,30,-4.940000000000509,18,12,18945.06,18940.120000000006,5000.0,A,3,8,8,14
U2A6052,30,-7053.740000000003,24,6,81706.46,74652.72,31888.77,B,1,20,6,4
UA0FC44,30,379.54999999999984,19,11,8465.93,8845.480000000001,7330.0,B,1,8,13,9
U5B24E5,30,376.0100000000001,23,7,5450.0,5826.01,3024.0,B,1,8,10,12
U50B89E,30,1231.3100000000036,9,21,429830.05,431061.36,50000.0,A,3,2,9,19
U3754AC,30,-720.0,26,4,39480.0,38760.0,11380.0,B,1,0,9,21
U47D54B,30,-86408.59,17,13,173752.24,87343.65,10000.0,A,3,4,15,11
U5B7396,30,39585.27,21,9,37362.56000000001,76947.83,35000.0,A,1,12,13,5
UEA8B3B,30,623.1900000000022,26,4,4820.979999999998,5444.17,4380.18,B,1,12,9,9
U138483,30,5116.980000000001,25,5,11294.88,16411.86,6235.17,B,3,10,18,2
UF6FCD5,30,2500.9999999999977,25,5,24501.22,27002.22,10496.06,B,1,16,3,11
UB6571E,30,-23598.81,30,0,23598.81,0.0,-5.0,B,1,26,2,2
U2D7008,30,1332.4500000000005,25,5,3488.350000000001,4820.8,1450.4,B,3,2,14,14
U3213A7,30,5446.0,13,17,92068.0,97514.0,18000.0,B,3,2,15,13
UD84767,30,-5782.64,25,5,30988.300000000007,25205.66,18212.32,B,1,17,7,6
U52DB7E,30,8385.43,24,6,2549.58,10935.01,8200.0,B,1,17,0,13
U9B5181,30,-8059.960000000001,19,11,30078.0,22018.04,5000.0,A,3,6,13,11
UB25117,30,-6.839999999999918,27,3,1404.6799999999996,1397.84,1300.0,A,1,1,24,5
U0E8488,30,4.839999999997053,22,8,15829.22,15834.06,6130.83,A,3,7,15,8
UB2C3E0,30,-0.1899999999999622,15,15,1166.8200000000004,1166.63,400.0,A,3,16,3,11
U896C86,30,-5381.34,28,2,5481.490000000002,100.15,100.0,B,3,7,13,10
U40B8FA,30,-1512.4699999999998,22,8,6385.290000000001,4872.82,2672.56,A,3,17,2,11
U983FB1,30,2549.600000000001,16,14,2674.4000000000005,5224.0,802.0,B,3,12,7,11
UFE3A55,30,-6020.08,21,9,32738.900000000005,26718.82,10000.0,A,1,4,5,21
UE1CF27,30,-1371.1999999999996,28,2,6505.759999999998,5134.56,3408.73,B,3,18,4,8
U4EB293,30,10419.030000000004,24,6,45409.36999999999,55828.4,20500.0,B,1,5,8,17
U84DEA1,30,-6586.380000000001,28,2,7260.380000000001,674.0,672.0,B,3,3,17,10
UD9EABF,30,-170523.68000000002,10,20,441587.12,271063.43999999994,150000.0,A,3,25,4,1
UAB7D12,30,-155.02000000000044,25,5,21710.98,21555.96,9533.0,B,1,18,10,2
UF3F306,30,706.8,25,5,4476.98,5183.78,2427.5,A,1,2,23,5
U14B55B,30,324.51999999999987,27,3,2122.4800000000005,2447.0,1100.0,B,1,11,8,11
U7B8F26,30,-7176.060000000001,23,7,24703.82,17527.760000000002,6000.0,B,1,8,3,19
UC458E6,30,-545.8399999999998,20,10,1710.91,1165.07,397.48,B,1,10,8,12
U48ECD3,30,-4647.330000000001,23,7,12021.94,7374.61,3233.4,A,1,7,10,13
UDFACAC,29,-755.7199999999992,27,2,18377.18,17621.46,17145.2,B,1,12,11,6
U4618EE,29,127.2500000000004,21,8,10010.27,10137.52,3500.0,B,1,5,12,12
U273414,29,-13206.94,24,5,39525.3,26318.36,11450.88,A,1,11,8,10
U80DFEE,29,-195.79,23,6,371.42,175.63,100.0,A,1,7,12,10
U70399A,29,8684.829999999998,22,7,27760.49,36445.32,23000.0,A,1,0,14,15
UD7F7C8,29,-1469.4999999999993,22,7,11340.72,9871.22,4976.86,B,1,10,15,4
U8FA877,29,-589.6199999999999,26,3,2622.78,2033.16,1200.0,B,3,10,19,0
UC5D327,29,93176.80000000002,14,15,10882.61,104059.41,30255.15,B,3,12,14,3
U5694EA,29,1161.1200000000013,25,4,12378.77,13539.89,7694.42,B,1,7,9,13
UEF6099,29,1488.0400000000009,19,10,24001.94,25489.98,8000.0,A,3,14,4,11
UDDA1F1,29,-28290.380000000005,27,2,28320.35,29.97,29.96,B,3,2,22,5
UB00D55,29,-555.5699999999998,25,4,15880.889999999998,15325.32,8300.0,B,3,4,11,14
U5FCC01,29,-4800.619999999998,14,15,17932.21,13131.59,7500.0,A,3,10,4,15
UEF4D3C,29,-12871.730000000005,25,4,39873.57999999999,27001.85,9858.8,B,3,1,13,15
U9CD60C,29,-6011.8899999999985,18,11,36577.53,30565.64,20000.0,B,1,6,13,10
U4CC139,29,369482.99,14,15,9605.59,379088.58,50000.0,B,2,8,4,17
UD74CAB,29,-231.77999999999926,25,4,12992.12,12760.34,6160.3,B,3,9,1,19
U54ADD9,29,1920.71,17,12,16623.22,18543.93,4468.38,B,1,10,18,1
UF1F624,29,372.97000000000025,16,13,11518.88,11891.85,3151.0,A,3,12,17,0
UDB710C,29,0.6599999999996271,20,9,17054.03,17054.690000000002,6000.0,B,1,15,4,10
UFF7FD1,29,-1129.9699999999996,17,12,10064.29,8934.320000000003,5784.4,B,1,21,4,4
U4E82FA,29,1212.7599999999998,26,3,4070.41,5283.17,5169.14,B,1,13,7,9
UE73732,29,-15370.64,25,4,31860.7,16490.06,7796.22,B,1,9,10,10
U982473,29,48897.83999999997,19,10,950224.22,999122.06,850000.0,A,3,8,10,11
U4FE341,29,-2161.92,17,12,7870.01,5708.09,2613.36,B,1,15,7,7
UCE1B62,29,-9316.749999999984,20,9,142174.05000000002,132857.3,60000.0,B,1,10,8,11
U0E3CDC,29,-72.78,25,4,985.9,913.12,595.09,B,1,11,9,9
U42872A,29,-34069.31,22,7,63541.07,29471.76,10267.46,B,1,7,16,6
U7D2A89,29,-589.9200000000002,17,12,24458.2,23868.28,10000.0,A,1,11,14,4
UF23AD7,29,-266.3900000000001,17,12,1460.73,1194.34,522.0,B,1,21,8,0
U193412,29,3652.279999999999,21,8,30592.0,34244.28,11054.0,A,3,3,21,5
UA5F910,29,-13844.500000000005,25,4,29370.840000000004,15526.34,8000.0,B,1,5,10,14
UBCD079,29,1011.3199999999993,21,8,29261.78,30273.1,11200.0,B,1,8,11,10
U147316,29,-4237.339999999998,25,4,18833.34,14596.0,5988.0,B,1,13,13,3
U35EBF4,29,-18163.340000000004,27,2,18363.340000000004,200.0,100.0,B,1,12,17,0
U53A484,29,-779.0600000000051,23,6,136994.06000000006,136215.0,46000.0,B,1,8,12,9
U1C6A4B,29,1081.5,24,5,3022.06,4103.56,1949.56,B,1,3,18,8
UED24CE,29,132090.24000000002,11,18,175651.33,307741.57,201400.0,A,3,3,16,10
U79154C,29,-272.29999999999933,16,13,41010.85,40738.55,5727.85,B,1,16,3,10
U857FDC,29,734.1599999999999,25,4,14971.7,15705.86,10000.0,A,1,8,7,14
UCF5BD4,29,722.810000000001,27,2,9356.68,10079.49,7546.34,B,1,16,10,3
U124CEA,29,946.1000000000003,27,2,3613.3,4559.4000000000015,4333.6,B,1,7,15,7
U5ED6E1,29,-173.86000000000018,26,3,9197.11,9023.25,6113.71,B,1,10,13,6
U5F5808,29,-741.3800000000001,27,2,1090.38,349.0,300.0,B,1,7,5,17
U1B9B9E,29,6738.4,27,2,16761.6,23500.0,12000.0,B,1,5,2,22
U81A038,29,-1530.3000000000004,25,4,2631.570000000001,1101.27,533.06,B,1,10,3,16
U0F8132,29,54.72000000000003,24,5,733.67,788.39,471.12,B,1,18,4,7
U2A3BDC,29,2403.4800000000005,26,3,2666.1399999999994,5069.62,4067.4,B,1,7,10,12
UCB45E2,29,0.0,21,8,3640.85,3640.85,921.0,B,1,15,7,7
U57964F,29,-772.2300000000005,26,3,6172.23,5400.0,3200.0,B,1,2,12,15
UBDE84D,29,6355.350000000001,20,9,48032.61,54387.96000000001,18288.0,B,1,7,14,8
U54B8D9,29,-1574.35,24,5,5711.45,4137.1,3982.0,B,1,0,17,12
U4653FA,29,4001.490000000001,24,5,16212.309999999998,20213.800000000007,10020.0,A,1,12,15,2
U2AAF25,29,703.1600000000002,23,6,1000.0,1703.16,830.36,B,1,4,15,10
U4F2BDA,29,2956.289999999997,19,10,31378.17,34334.46,7497.0,A,1,7,7,15
U0E966C,29,59637.27,24,5,23666.63,83303.9,30000.0,B,1,4,11,14
U2C073F,29,-843.28,26,3,2853.28,2010.0,1000.0,B,1,10,0,19
UC2318C,29,10463.380000000003,15,14,1008301.51,1018764.89,650000.0,B,1,11,3,15
U6F402F,29,-574.3300000000017,16,13,103209.08,102634.75,30000.0,B,1,17,6,6
UF711CE,29,-9.237055564881302e-14,17,12,2603.7,2603.7000000000007,1016.0,B,1,10,9,10
UD426FE,29,-8810.169999999998,15,14,41263.94,32453.77,14728.49,A,2,7,12,10
UB40CC1,29,23.02,20,9,25077.0,25100.02,4900.0,B,1,2,0,27
UD55227,29,0.5100000000002183,24,5,6342.0,6342.51,2665.0,A,1,0,12,17
U833495,29,5438.209999999998,15,14,23616.9,29055.11,5957.4,A,1,5,11,13
UE9CA0A,29,24526.46,20,9,14573.6,39100.06,10000.0,B,1,8,2,19
U5B0327,29,-33.669999999999675,17,12,30100.560000000005,30066.89,10000.0,A,3,8,7,14
U1C3C6A,29,-128.01999999999987,27,2,1186.47,1058.45,653.0,B,1,6,7,16
U993460,29,10657.88,25,4,20192.4,30850.28,23300.0,B,3,18,2,9
U21CB7F,29,4381.340000000001,25,4,1718.6599999999994,6100.0,3185.0,B,3,12,8,9
U954CA9,29,1423.7099999999994,23,6,6784.06,8207.77,4638.7,B,1,8,8,13
UC51B54,29,454.8,18,11,2498.640000000001,2953.44,800.0,B,1,14,12,3
U42E36F,29,787.9999999999999,27,2,2543.09,3331.09,2285.35,B,1,10,14,5
UE86B23,29,-530.0200000000004,24,5,35245.56,34715.539999999986,20000.0,B,1,10,11,8
U9E1FE4,29,-4367.5,19,10,5493.42,1125.92,815.9,A,1,8,7,14
UFAAC1D,29,-608529.81,19,10,735883.2000000002,127353.39,50000.0,B,1,3,10,16
U1DC5B9,29,4705.329999999999,25,4,5727.43,10432.76,3878.56,B,1,11,6,12
UFF06F9,29,10656.71,22,7,19373.29,30030.0,5000.0,B,1,11,12,6
UDD8ADA,29,-1833.0,27,2,2257.59,424.59,424.49,B,1,10,15,4
UEBE713,29,-15364.87,19,10,63635.46,48270.59,16000.0,A,1,10,16,3
U4B5D4C,29,-13877.050000000005,21,8,113651.05,99774.0,39833.0,B,1,15,3,11
U9D2A73,29,177.59999999999994,14,15,13974.4,14152.0,2000.0,B,3,12,9,8
U3E3775,29,577.2899999999972,11,18,74800.0,75377.29000000001,30364.68,A,2,11,8,10
UD46BE5,29,-18310.15,17,12,76065.16,57755.01,23983.38,A,3,3,15,11
U9EBFA3,29,-77.42999999999937,16,13,89950.92000000001,89873.49,10000.0,A,1,0,18,11
U2E99A7,29,1371.7200000000005,24,5,2388.3100000000004,3760.030000000001,1890.0,B,1,8,7,14
UDB0403,29,-3813.43,17,12,7626.4299999999985,3813.0,2054.0,B,3,15,14,0
U9EB310,29,391.04,22,7,5789.16,6180.199999999999,2800.0,A,3,16,5,8
U16186A,29,8186.25,22,7,16491.0,24677.25,7800.0,B,1,15,8,6
U99C4D4,29,2305.31,25,4,1665.91,3971.22,1700.0,B,1,2,16,11
U6C4F52,29,-113549.32,23,6,275935.59,162386.27,102000.0,B,1,18,7,4
U1ACDD7,29,2449.82,26,3,6312.260000000001,8762.08,6165.0,B,3,15,12,2
U4B8EE1,29,347.07999999999635,19,10,72999.98,73347.06,33642.0,A,3,4,11,14
UA73DBD,29,5073.56,22,7,6248.66,11322.22,6000.0,B,1,19,9,1
UEB356E,29,11052.88,26,3,10950.0,22002.88,18586.41,B,1,5,10,14
UAC872D,29,125.03999999999996,26,3,5192.990000000002,5318.03,2248.93,B,1,9,9,11
U14CAA9,29,-270.0,20,9,40270.0,40000.0,9000.0,B,1,0,0,29
U95903D,29,-197.0,22,7,4083.42,3886.42,2850.42,B,1,13,10,6
UC40E16,29,-1159.4000000000015,23,6,44810.9,43651.5,36000.0,B,1,5,11,13
UF3B079,29,-33.61000000000007,24,5,5999.690000000001,5966.08,2780.98,B,1,15,8,6
UECE22B,29,-241.72000000000054,25,4,3994.32,3752.6,3752.39,B,1,18,4,7
U6002EE,29,-676.11,25,4,841.9100000000002,165.8,88.9,A,1,5,9,15
UE80FD5,29,8630.92,10,19,17704.08,26335.0,4917.0,B,2,11,11,7
UF40861,29,2036.42,27,2,1217.27,3253.69,3079.2,B,1,5,5,19
U99DCF2,29,-326.6599999999994,22,7,6459.18,6132.52,4800.0,B,1,9,1,19
UC3A044,29,478.64999999999986,15,14,8171.3499999999985,8650.0,1600.0,B,1,27,0,2
UF6AC8C,29,-37144.20000000001,22,7,186133.50000000003,148989.3,38214.59,B,1,10,10,9
U130569,29,-117803.75,23,6,273559.4,155755.65000000002,40510.0,B,1,8,4,17
U9E2901,29,7638.07,9,20,43614.14,51252.21,10000.0,A,2,12,9,8
UF352B1,29,2368.459999999999,21,8,162640.0,165008.46000000002,40000.0,A,1,6,10,13
UB9DA3A,29,418.2999999999984,24,5,12730.68,13148.98,6800.0,B,3,17,0,12
UCDB618,29,403.5100000000001,25,4,477.82,881.3299999999998,450.11,B,1,16,6,7
U9640D1,29,-1300.9499999999996,26,3,10452.95,9152.0,5000.0,B,1,9,9,11
U0FDDAD,29,-4174.9,28,1,4274.9,100.0,100.0,B,1,12,9,8
U44236A,29,4.547473508864641e-13,21,8,3602.23,3602.23,1371.0,B,1,7,7,15
U76945F,29,3.5999999999994543,18,11,20638.46,20642.06,8935.8,A,1,5,7,17
U262EDC,29,4640.959999999999,10,19,87099.0,91739.96,55283.1,A,2,12,6,11
U1D3981,29,24084.08,21,8,3465.99,27550.07,10552.02,B,1,6,10,13
U2BBEB4,29,-2082.8100000000004,26,3,2172.8100000000004,90.0,50.0,B,3,8,10,11
UB167AD,29,482.68000000000006,24,5,3715.03,4197.71,1666.67,B,1,0,2,27
U0A891A,29,13232.4,16,13,5800.98,19033.38,2992.0,B,1,14,6,9
UE862D4,29,-573.7399999999999,26,3,8614.42,8040.68,3718.34,B,3,6,6,17
U85B9E9,29,365.7299999999996,23,6,5514.480000000001,5880.21,4600.0,B,1,8,17,4
U2B3A69,29,-908.19,25,4,1808.23,900.04,500.0,B,1,13,7,9
UFCF79E,29,-1694.9099999999994,16,13,13822.01,12127.1,7248.82,B,1,11,7,11
UA92495,29,7934.799999999997,17,12,1626.5899999999995,9561.39,5000.0,B,1,18,8,3
UEB4A79,29,-10717.499999999998,24,5,12896.5,2179.0000000000005,1855.96,B,1,7,13,9
UC9D6AD,29,-8503.460000000001,23,6,12328.6,3825.14,3640.84,B,1,5,8,16
UA0B798,29,-438.95000000000016,28,1,1969.7000000000005,1530.75,1530.75,B,1,9,8,12
U517C32,29,2123.8700000000063,15,14,144638.3,146762.16999999998,49850.0,A,1,12,6,11
UCAF0F5,29,-473.76,24,5,1033.03,559.27,159.0,B,1,4,13,12
UF9D63E,29,7132.949999999998,23,6,30292.61,37425.56,19630.92,B,1,9,14,6
U5914C0,29,-3997.18,28,1,4405.2,408.02,408.02,B,1,1,0,28
U43451E,29,53.700000000000216,15,14,5297.300000000001,5351.000000000001,2798.01,A,2,10,9,10
UD74C31,29,431.37999999999846,16,13,25606.23,26037.61,14000.0,A,2,18,8,3
UAD3486,29,1.24,13,16,6027.34,6028.58,1270.0,A,2,13,3,13
U2BFA1F,29,-1004.94,20,9,3071.19,2066.25,500.0,A,1,21,2,6
UEE85B7,29,6773.3600000000015,26,3,8264.0,15037.36,8000.0,B,1,18,7,4
U04798B,29,-2013.45,22,7,2480.45,467.0,200.0,B,1,3,8,18
UE3D8EF,29,-1527.2900000000004,25,4,19378.04,17850.75,16051.3,B,1,13,6,10
U6B22BC,29,56568.09,23,6,11201.68,67769.77,40000.0,B,1,18,3,8
U180E1D,29,-7898.57,24,5,33604.250000000015,25705.68,9500.0,B,3,16,4,9
U11F800,29,-5333.04,26,3,21375.0,16041.96,6288.0,B,1,14,6,9
U19FC8B,29,-1553.7600000000002,26,3,1937.76,384.0,200.0,B,1,6,13,10
U00B050,29,4032.79,27,2,5969.209999999997,10002.0,10000.0,B,1,4,4,21
U99E6B4,29,582.1399999999999,23,6,5814.25,6396.39,3000.0,B,1,13,9,7
UBA149C,29,-11.91999999999993,25,4,1250.2199999999998,1238.3,636.0,B,1,3,19,7
UDF0E3E,29,38595.60000000001,13,16,19606.18,58201.78,7256.0,B,3,4,17,8
U5F52B9,29,-9.990000000000693,27,2,15984.5,15974.51,8000.0,B,1,8,18,3
U0EAD29,29,4742.92,11,18,30880.86,35623.78000000001,13480.0,A,3,4,8,17
U89C625,29,-4.050000000000002,17,12,35.050000000000004,31.0,10.0,A,1,3,17,9
UB41987,29,2792.1800000000035,22,7,11492.61,14284.79,5000.0,A,1,10,10,9
U89F38D,29,4930.17,24,5,17218.829999999998,22149.0,11475.0,B,1,5,15,9
U034970,29,241.69999999999888,25,4,6256.3600000000015,6498.06,5357.16,B,1,5,6,18
U8E4E0D,29,631.5399999999993,25,4,9567.72,10199.26,5270.02,B,1,4,10,15
UFC635D,29,167.7900000000001,27,2,3934.900000000001,4102.690000000001,2218.69,B,1,19,7,3
UF193B6,29,-8703.460000000001,21,8,36863.080000000016,28159.620000000006,20000.0,B,1,6,6,17
UAB91C3,29,2737.82,27,2,8103.43,10841.25,7462.58,B,1,13,9,7
UE46E16,29,-369.0,29,0,369.0,0.0,-1.0,B,1,6,16,7
UE86E78,29,1850.1800000000005,24,5,14349.8,16199.98,7021.66,B,3,0,20,9
U9B94F5,29,-78.89999999999964,17,12,29908.9,29830.0,6355.0,B,1,1,2,26
U230295,29,-725.02,23,6,1773.12,1048.1,830.0,B,1,15,6,8
UE5F2DE,29,-1974.34,27,2,7464.94,5490.6,5490.51,B,1,0,16,13
U688FE6,29,344.07000000000005,26,3,1657.87,2001.94,1132.83,B,1,8,4,17
U8C234A,29,226.69000000000324,22,7,29319.34,29546.03,6844.45,A,1,14,6,9
U9DC7DC,29,-27146.09,16,13,149846.09000000005,122700.0,9900.0,B,1,23,3,3
UC3B677,29,36652.12,19,10,41700.77,78352.89,17261.0,A,1,10,8,11
UF4C17F,29,0.0,18,11,2287.3,2287.3,1125.0,B,1,12,2,15
U6BB575,29,745.3999999999997,20,9,64895.29000000001,65640.69,20000.0,B,1,13,3,13
UA05C2E,29,-976.59,22,7,9476.59,8500.0,5000.0,B,1,11,11,7
UD8DEFF,29,-147.79999999999873,18,11,47679.43000000001,47531.63,11451.53,A,1,12,11,6
UAAC659,29,-1327.2199999999998,20,9,3434.49,2107.27,1370.65,B,1,3,14,12
U975664,29,-9024.21,27,2,12770.0,3745.79,3715.79,B,1,1,2,26
U7C03F1,29,-1522.7400000000018,19,10,25664.8,24142.06,8995.26,B,3,1,18,10
UF7A34E,29,604.7299999999998,24,5,1470.2700000000002,2075.0,1300.0,B,1,7,5,17
UA9760F,29,1633.8000000000004,23,6,12692.8,14326.600000000002,6693.5,A,3,19,3,7
U227D45,29,-559.2,23,6,2399.2000000000007,1840.0,900.0,B,1,13,0,16
U494D31,29,77239.15000000001,21,8,41470.959999999985,118710.11,50000.0,B,1,1,24,4
UE0DA1C,29,-9874.94,27,2,9877.03,2.09,1.8,B,1,16,11,2
U5E1DD9,29,32673.870000000006,17,12,167234.19,199908.06,50034.0,A,3,13,13,3
UCE5D58,29,-4451.290000000002,21,8,23423.45,18972.16,10000.0,B,3,11,5,13
UBC9325,29,-14310.230000000005,24,5,30987.92,16677.69,5949.69,B,1,3,10,16
U7B34A0,29,833.5899999999998,24,5,4780.77,5614.36,2500.0,B,1,13,8,8
U7B7F54,29,-1728.87,22,7,5244.370000000001,3515.5,1843.0,B,1,9,11,9
U324874,29,16305.03,23,6,6084.0700000000015,22389.1,8697.39,B,1,22,1,6
U02E27A,29,3378.319999999999,13,16,7053.8,10432.12,2810.0,A,3,6,10,13
U577D64,29,43822.64,22,7,37012.73,80835.37,30410.03,B,1,2,12,15
U01AF55,29,-879.5,22,7,5491.739999999999,4612.24,1500.0,A,1,7,12,10
U2C6F95,29,2279.3099999999995,22,7,4616.250000000001,6895.56,4050.0,B,1,14,10,5
UE817BA,29,19298.13,13,16,63154.82,82452.95,9990.0,B,3,24,5,0
U9869D0,29,1288.9400000000005,27,2,2211.0599999999995,3500.0,3000.0,B,1,10,9,10
UB4036E,29,-1882.5299999999993,24,5,11287.649999999998,9405.12,7476.81,A,1,23,4,2
UAC23B5,29,898.2599999999994,27,2,4839.510000000001,5737.77,3777.12,B,1,2,13,14
U081912,29,359.6200000000004,24,5,5811.199999999999,6170.82,3050.0,B,1,17,5,7
UB4D8AA,29,-2532.989999999999,26,3,21482.99,18950.0,13000.0,B,1,8,6,15
U0C587D,29,-7569.720000000001,21,8,34024.56,26454.84,9416.02,B,1,7,6,16
U5F14D9,29,-4243.829999999999,27,2,4243.8899999999985,0.06,0.03,B,1,10,8,11
U1F5AE8,29,-1080.75,18,11,7753.960000000001,6673.21,3200.0,A,1,14,1,14
U01961D,29,-378.57000000000085,27,2,2913.200000000001,2534.63,1307.34,B,1,5,13,11
U4EC0A5,29,-11593.01,25,4,14533.19,2940.18,1400.0,B,3,5,14,10
UA8C54D,29,-1833.5,24,5,6841.5,5008.0,1720.0,B,1,6,3,20
UE6041F,29,7989.609999999998,20,9,14262.580000000002,22252.19,10000.0,B,3,9,1,19
U723DC8,29,855.2099999999991,18,11,29681.83,30537.04,6117.99,A,1,16,8,5
U0A61F8,29,-6944.51,29,0,6944.51,0.0,-2.0,B,1,12,17,0
