,user,trd_times,total_count,B_out,C_in,out_count,in_count
17974,U41448,75,368.6000000000058,54,21,286145.91000000003,286514.51
17975,U17599,75,16665.219999999998,56,19,83797.86000000002,100463.08000000002
17976,U40255,75,-9197.389999999998,65,10,30437.71,21240.32
17977,U33342,75,-25977.540000000008,58,17,265601.04,239623.49999999997
17978,U20760,75,561.9999999999985,69,6,11837.689999999999,12399.689999999997
17979,U16259,75,34804.13000000002,54,21,175393.44999999998,210197.58000000002
17980,U33570,75,12812.650000000023,64,11,439162.91000000003,451975.56000000006
17981,U23710,75,-158.0699999999962,54,21,43022.59000000001,42864.52000000001
17982,U1246797,75,-4610.96,49,26,11001.349999999999,6390.3899999999985
17983,U33045,75,-1963.3500000000001,71,4,5314.81,3351.46
17984,U19787,75,-14672.970000000014,42,33,620762.7300000001,606089.7600000001
17985,U31849,75,-31955.430000000004,59,16,186161.16999999995,154205.73999999996
17986,U21413,75,5410.080000000001,68,7,9104.32,14514.400000000001
17987,U11071,75,3826.2200000000103,53,22,177531.93000000002,181358.15000000002
17988,U15712,75,-138375.57999999993,48,27,506326.7900000001,367951.2100000002
17989,U14108,75,648.2599999999957,41,34,28717.55,29365.809999999994
17990,U22888,75,-64628.819999999934,41,34,369926.33,305297.51000000007
17991,U42355,75,-1494.840000000001,52,23,23893.180000000004,22398.340000000004
17992,U8366,75,8217.079999999973,58,17,396664.16,404881.23999999993
17993,U13503,75,-403.6799999999996,54,21,40993.85,40590.17
17994,U39438,75,-51113.50000000001,64,11,61490.46000000001,10376.96
17995,U40832,75,70031.1,65,10,186615.43999999994,256646.53999999995
17996,U10132,75,-1611.960000000001,68,7,17394.780000000002,15782.820000000002
17997,U41160,75,-38466.56,69,6,98462.26000000001,59995.70000000001
17998,U39233,75,-0.28000000000065484,59,16,30015.74,30015.46
17999,U43055,75,1931.9299999999998,69,6,5809.5199999999995,7741.449999999999
18000,U43806,75,-15506.77,62,13,76349.08,60842.31
18001,U15568,75,2036.8500000000029,57,18,58902.46,60939.310000000005
18002,U32522,75,-1082.7399999999998,50,25,159316.57000000004,158233.83000000005
18003,U10400,75,-110.39000000001397,47,28,556126.84,556016.45
18004,U36966,75,-2707.47,62,13,53927.399999999994,51219.92999999999
18005,U625389,75,-2212.309999999999,48,27,53183.560000000005,50971.25000000001
18006,U21797,75,-41534.69000000001,60,15,197647.30000000002,156112.61000000002
18007,U29645,75,849.6000000000058,47,28,305960.11,306809.70999999996
18008,U43741,75,6681.130000000005,49,26,524879.79,531560.92
18009,U28160,75,2943.960000000003,39,36,332495.87,335439.83
18010,U23971,75,425.2400000000248,58,17,158304.23000000016,158729.47000000018
18011,U20658,75,39723.240000000005,59,16,90151.37999999999,129874.62
18012,U43002,75,3121.109999999996,67,8,34392.61,37513.719999999994
18013,U37222,75,5033.319999999994,62,13,113841.17999999996,118874.49999999996
18014,U34524,75,2616.9200000000133,52,23,234267.73,236884.65000000002
18015,U39983,75,14864.469999999987,52,23,117305.58,132170.05
18016,U11541,75,17121.609999999997,55,20,59208.13999999999,76329.74999999999
18017,U32376,75,-1836.6699999999837,57,18,488110.72000000003,486274.05000000005
18018,U34023,75,724.4999999999991,62,13,60553.64,61278.14
18019,U27733,75,36690.04000000001,54,21,75572.87999999999,112262.92
18020,U772432,75,806.9999999999998,58,17,10364.79,11171.79
18021,U30223,75,-41827.429999999986,47,28,944113.51,902286.0800000001
18022,U23405,75,-9338.409999999993,55,20,88747.44000000002,79409.03000000003
18023,U36600,75,-100418.20000000001,66,9,362112.01,261693.81
18024,U1094437,75,-3162.809999999999,68,7,9771.25,6608.4400000000005
18025,U10512,75,475798.8100000003,54,21,1085322.7900000003,1561121.6000000006
18026,U18546,75,34675.82,51,24,141637.49,176313.31
18027,U9132,75,6197.290000000001,58,17,31675.04,37872.33
18028,U25937,75,-18633.27,62,13,36486.32,17853.05
18029,U19289,75,-26326.260000000002,59,16,115047.66999999998,88721.40999999997
18030,U31745,75,1793.9800000000005,57,18,16259.91,18053.89
18031,U30056,75,-7621.5400000000045,65,10,48271.88,40650.34
18032,U35004,75,696.1399999999994,69,6,15445.09,16141.23
18033,U36105,75,-2961.9700000000003,65,10,41675.360000000015,38713.390000000014
18034,U13083,75,15639.169999999966,52,23,329156.48000000004,344795.65
18035,U14826,75,6538.019999999975,43,32,1410803.4200000002,1417341.4400000002
18036,U12745,75,11363.830000000002,50,25,249895.96999999997,261259.8
18037,U44018,75,21208.84999999999,54,21,124632.28000000001,145841.13
18038,U585008,75,-1403.5100000000002,44,31,21631.299999999996,20227.789999999994
18039,U39782,75,8940.03000000041,34,41,3393051.27,3401991.3000000003
18040,U16096,75,-201274.8,56,19,324593.41000000003,123318.61000000004
18041,U26393,75,13584.260000000015,50,25,73897.74000000002,87482.00000000003
18042,U1164695,75,-6729.970000000001,53,22,41997.18,35267.21
18043,U41172,75,-547.0699999999904,52,23,101496.20999999999,100949.14
18044,U19683,75,3457.270000000004,43,32,275640.08999999997,279097.36
18045,U20497,75,2469.9699999999984,64,11,16088.68,18558.649999999998
18046,U19839,75,18090.029999999995,50,25,106602.42000000001,124692.45000000001
18047,U9479,75,-23031.109999999986,56,19,1725017.52,1701986.4100000001
18048,U29091,75,85932.44,62,13,161269.2,247201.64
18049,U11111,75,-19857.63,67,8,77804.91,57947.28
18050,U43902,75,28420.420000000002,49,26,123459.45999999999,151879.88
18051,U10084,75,11046.45,59,16,44128.56,55175.009999999995
18052,U15289,75,-11274.12,63,12,79151.88,67877.76000000001
18053,U12395,75,1205.7699999999973,66,9,25299.699999999993,26505.46999999999
18054,U19202,75,1030747.1000000001,60,15,1118085.81,2148832.91
18055,U17155,75,36442.16000000009,46,29,539496.6799999999,575938.8400000001
18056,U15282,75,-392676.14999999997,65,10,457557.67,64881.52000000002
18057,U43067,75,-2270.7800000000016,59,16,104607.62000000001,102336.84000000001
18058,U1063625,75,-1386.4900000000002,72,3,1707.0600000000004,320.57000000000016
18059,U25295,75,-385137.58999999973,45,30,2276131.3499999996,1890993.7599999998
18060,U42224,75,169.6700000000008,65,10,21758.89,21928.56
18061,U27006,75,2635.4100000000008,59,16,62411.409999999996,65046.82
18062,U30859,75,-3490.3599999999983,57,18,11866.669999999996,8376.309999999998
18063,U28931,75,2792.6600000000035,55,20,60973.62000000001,63766.28000000001
18064,U31585,75,-123880.21999999999,58,17,482765.59,358885.37000000005
18065,U42883,75,-30480.60000000001,70,5,49769.29000000001,19288.69
18066,U1330849,75,-12372.730000000007,48,27,122004.15,109631.41999999998
18067,U13810,75,-31497.530000000035,49,26,140478.68999999997,108981.15999999995
18068,U24374,75,-93707.33999999997,41,34,1977837.11,1884129.77
18069,U36873,75,21694.650000000005,50,25,403877.96,425572.61000000004
18070,U22556,75,14199.110000000002,65,10,19395.89,33595.0
18071,U32397,75,-10552.07,72,3,12868.93,2316.8600000000006
18072,U11161,75,197.92999999998995,33,42,72112.18000000001,72310.11
18073,U13758,75,7716.289999999994,50,25,277706.33,285422.62
18074,U36977,75,-7106.77,68,7,16971.759999999995,9864.989999999994
18075,U604432,74,-2690.71,48,26,25563.340000000007,22872.63000000001
18076,U29845,74,1652.889999999999,44,30,44217.759999999995,45870.649999999994
18077,U24437,74,-227180.40000000002,61,13,531747.4600000001,304567.06000000006
18078,U42896,74,1270.5200000000004,59,15,20945.16,22215.68
18079,U751750,74,435.3899999999997,38,36,78659.09,79094.48
18080,U27403,74,7018.259999999992,58,16,52124.289999999986,59142.54999999998
18081,U29658,74,-435366.8999999999,41,33,1105594.8399999999,670227.94
18082,U29119,74,104094.00999999998,62,12,120100.01000000002,224194.02000000002
18083,U26789,74,-7225.960000000003,58,16,125252.29000000001,118026.33
18084,U40901,74,-406458.93999999994,63,11,508660.0,102201.06000000006
18085,U38099,74,1153.8600000000006,64,10,54681.79000000001,55835.65000000001
18086,U12971,74,-43714.47999999998,47,27,452957.59,409243.11000000004
18087,U25585,74,-190.43000000000086,64,10,10717.72,10527.289999999999
18088,U32308,74,-1795.809999999999,61,13,3032.4300000000007,1236.6200000000017
18089,U15442,74,18133.26000000001,61,13,103620.93000000001,121754.19000000002
18090,U13783,74,-157828.89999999997,48,26,237346.72,79517.82000000004
18091,U35432,74,-43.689999999999934,66,8,2618.3900000000003,2574.7000000000003
18092,U9921,74,14632.849999999993,59,15,101823.35000000002,116456.20000000001
18093,U27360,74,2212.8800000000006,54,20,29231.930000000004,31444.810000000005
18094,U34026,74,152.8699999999999,64,10,5870.129999999998,6022.999999999998
18095,U36910,74,-12905.779999999975,68,6,651035.3700000001,638129.5900000001
18096,U30067,74,-13889.220000000008,46,28,231716.65999999997,217827.43999999997
18097,U29639,74,-4543.09,67,7,7695.249999999999,3152.159999999999
18098,U41314,74,-344.53000000002794,42,32,929656.45,929311.9199999999
18099,U22613,74,-28249.48,45,29,551316.8699999999,523067.3899999999
18100,U14969,74,-5733.220000000003,46,28,193304.06,187570.84
18101,U1155441,74,-906.5700000000002,55,19,17829.850000000006,16923.280000000006
18102,U42344,74,-1181.929999999993,50,24,688146.12,686964.19
18103,U11797,74,-21192.480000000003,57,17,57601.820000000014,36409.34000000001
18104,U38622,74,11334.679999999998,55,19,168506.37,179841.05
18105,U37209,74,-18130.60000000006,56,18,366028.50000000006,347897.9
18106,U8175,74,3139.6000000000004,67,7,18962.730000000003,22102.33
18107,U28779,74,-19288.299999999996,53,21,140812.56,121524.26000000001
18108,U13622,74,-1262110.5699999998,57,17,1531473.5499999998,269362.98
18109,U40726,74,364.02999999999065,49,25,71588.37999999999,71952.40999999997
18110,U16704,74,-4797.480000000004,54,20,87628.42999999998,82830.94999999997
18111,U35095,74,2670.6799999999766,42,32,476911.47,479582.14999999997
18112,U26596,74,-74.17999999999984,57,17,17141.600000000002,17067.420000000002
18113,U25445,74,-1427.289999999999,67,7,27946.440000000002,26519.15
18114,U34765,74,-27978.24,50,24,270231.87,242253.63
18115,U28189,74,-817.5900000000006,68,6,2883.2500000000005,2065.66
18116,U20762,74,12739.050000000003,53,21,64085.68,76824.73000000001
18117,U13330,74,3623.980000000001,67,7,1954.7399999999989,5578.719999999999
18118,U35296,74,-31581.910000000007,69,5,57967.17000000001,26385.260000000006
18119,U32699,74,6312.83,60,14,20870.81,27183.64
18120,U35847,74,165000.39999999997,54,20,55289.23000000001,220289.62999999998
18121,U14101,74,-4425.58999999998,38,36,554914.7200000001,550489.1300000001
18122,U19479,74,6845.950000000002,70,4,5408.36,12254.310000000001
18123,U35771,74,-4094.5599999999995,68,6,7595.169999999999,3500.6099999999997
18124,U42163,74,1749.8099999999986,65,9,83320.18999999999,85069.99999999999
18125,U31467,74,-671.8399999999996,71,3,5077.21,4405.370000000001
18126,U31566,74,48837.87999999999,57,17,276729.12000000005,325567.00000000006
18127,U8636,74,1411.0000000000002,43,31,9582.91,10993.91
18128,U15960,74,17818.920000000002,61,13,65675.17000000001,83494.09000000001
18129,U12851,74,-316580.49999999994,63,11,737483.7799999999,420903.27999999997
18130,U11818,74,4540.5199999999995,54,20,96956.42999999998,101496.94999999998
18131,U12744,74,-9121.74,48,26,59715.74999999999,50594.009999999995
18132,U40629,74,-20396.179999999993,56,18,91580.77999999998,71184.59999999999
18133,U20396,74,-65801.9,62,12,159335.90999999997,93534.00999999998
18134,U26050,74,14957.080000000002,55,19,34754.77,49711.85
18135,U19365,74,14924.949999999997,46,28,229938.18,244863.13
18136,U27422,74,7532.880000000005,67,7,24348.52,31881.400000000005
18137,U8103,74,-2184.6199999999926,47,27,452917.32999999996,450732.70999999996
18138,U8512,74,-293.16999999999894,47,27,18713.030000000002,18419.860000000004
18139,U14072,74,2888.389999999991,47,27,180558.13,183446.52
18140,U9261,74,-26540.26999999998,63,11,131862.06000000006,105321.79000000008
18141,U40300,74,17430.64,51,23,71388.62,88819.26
18142,U39890,74,28072.539999999964,43,31,231878.80000000002,259951.33999999997
18143,U27845,74,-200852.1200000001,53,21,2210923.36,2010071.2399999998
18144,U39417,74,-204087.2200000001,59,15,762462.3200000001,558375.1
18145,U41257,74,-7718.999999999999,63,11,28874.11,21155.11
18146,U25808,74,-6564.650000000001,69,5,13584.269999999999,7019.619999999998
18147,U32072,74,-1606.590000000002,42,32,247950.32,246343.73
18148,U27669,74,567.8500000000099,46,28,129168.65999999999,129736.51
18149,U23323,74,-5790.089999999966,62,12,672964.62,667174.53
18150,U40002,74,5983.280000000001,68,6,6721.6900000000005,12704.970000000001
18151,U28133,74,-3794.370000000002,62,12,36801.00000000002,33006.63000000002
18152,U10349,74,-5560.070000000003,47,27,57104.42999999999,51544.359999999986
18153,U14583,74,-19796.680000000022,40,34,185362.78,165566.09999999998
18154,U710069,74,-10.25000000000091,56,18,7600.900000000001,7590.65
18155,U30884,74,-9376.349999999997,67,7,51632.73,42256.380000000005
18156,U21601,74,-321.9999999999994,70,4,8457.789999999999,8135.79
18157,U8117,74,118542.75,58,16,356945.26000000007,475488.01000000007
18158,U33953,74,-3272.5400000000045,50,24,61370.24,58097.7
18159,U856244,74,-3721.6600000000035,60,14,35703.89,31982.229999999996
18160,U43147,74,23187.550000000007,63,11,30397.270000000008,53584.820000000014
18161,U18692,74,9055.279999999999,62,12,30586.409999999993,39641.68999999999
18162,U43126,74,2781.750000000016,56,18,192773.47,195555.22000000003
18163,U38470,74,-1601.1099999999894,42,32,122640.08000000003,121038.97000000004
18164,U39845,74,15842.850000000002,44,30,167030.27,182873.12
18165,U39214,74,14036.420000000002,58,16,17468.1,31504.52
18166,U41955,74,-10873.52999999999,54,20,126170.21999999994,115296.68999999996
18167,U40743,74,-21227.210000000003,59,15,65775.85,44548.64
18168,U24754,74,10202.839999999997,42,32,454613.57,464816.41000000003
18169,U11436,74,-2935.5000000000005,62,12,18201.120000000003,15265.620000000003
18170,U24476,74,-5409.48999999999,48,26,370469.33999999997,365059.85
18171,U15762,74,-7958.73,62,12,14029.159999999996,6070.429999999997
18172,U36722,74,-2290.330000000001,57,17,49933.19,47642.86
18173,U11499,74,-681.6800000000014,70,4,10685.9,10004.219999999998
18174,U34768,74,3.5499999999998977,57,17,6983.04,6986.59
18175,U35166,74,-3627.560000000005,55,19,243779.5,240151.94
18176,U29732,74,2777.7099999999996,67,7,19000.000000000007,21777.710000000006
18177,U32624,74,1860.5499999999956,64,10,57214.55,59075.1
18178,U26977,74,475365.66000000003,56,18,484863.17999999993,960228.84
18179,U35853,74,23459.880000000005,44,30,502855.48000000004,526315.3600000001
18180,U16626,74,12337.53,60,14,21924.74,34262.270000000004
18181,U42764,74,-10493.409999999943,56,18,407618.9200000001,397125.5100000002
18182,U37070,74,21403.82999999999,58,16,238022.32000000004,259426.15000000002
18183,U26608,74,27339.709999999995,48,26,35322.840000000004,62662.55
18184,U897533,74,0.27000000000043656,56,18,41588.799999999996,41589.06999999999
18185,U1030040,74,-355.5000000000002,53,21,2557.58,2202.08
18186,U37886,74,-8394.19,27,47,300727.1,292332.91
18187,U26975,74,-795.6999999999953,64,10,24105.539999999997,23309.840000000004
18188,U33975,74,5873.699999999999,64,10,42599.77,48473.469999999994
18189,U23585,74,10707.149999999987,53,21,205736.96000000008,216444.11000000007
18190,U21835,74,-75.48000000000566,44,30,96597.16999999997,96521.68999999996
18191,U41534,74,3830.3399999999983,66,8,15851.230000000003,19681.57
18192,U8912,74,-1292.289999999968,62,12,177895.13999999998,176602.85
18193,U24426,74,-14025.110000000002,50,24,38862.16999999999,24837.05999999999
18194,U749668,74,359.52999999999884,49,25,78821.95000000001,79181.48000000001
18195,U28177,74,-565291.9099999999,53,21,1228522.1600000001,663230.2500000002
18196,U31488,74,108628.94000000002,61,13,904247.5200000001,1012876.4600000002
18197,U12350,74,565.400000000004,52,22,38668.75000000001,39234.15000000001
18198,U31694,74,-39482.67,63,11,77934.59000000001,38451.92000000001
18199,U843624,74,-23354.160000000003,64,10,27704.38,4350.2199999999975
18200,U27847,74,-566.7199999999975,43,31,412355.16,411788.44
18201,U34244,74,45779.29000000002,38,36,481547.7899999999,527327.08
18202,U11750,74,11337.599999999997,58,16,56243.340000000004,67580.94
18203,U29151,74,-11107.830000000005,51,23,693352.6800000002,682244.8500000002
18204,U21978,74,9779.979999999996,66,8,75708.79000000001,85488.77
18205,U16353,74,14381.169999999991,43,31,417140.42000000004,431521.59
18206,U13559,74,-379.48999999999796,49,25,98762.72,98383.23000000001
18207,U26234,74,43106.17999999999,63,11,52020.71000000002,95126.89000000001
18208,U17373,74,49037.530000000006,48,26,222734.51000000004,271772.04000000004
18209,U30565,74,16455.620000000006,58,16,12700.66,29156.280000000006
18210,U34811,74,-7333.710000000002,62,12,33425.42,26091.709999999995
18211,U902978,74,0.6600000000003661,39,35,6459.310000000001,6459.970000000002
18212,U14979,74,-989.7399999999907,38,36,526910.37,525920.63
18213,U15955,74,-141535.77000000002,64,10,403902.47,262366.69999999995
18214,U14444,74,-90523.2599999999,45,29,1000408.7699999999,909885.51
18215,U26170,74,8096.049999999997,57,17,15042.449999999992,23138.49999999999
18216,U9535,74,6072.17,48,26,147225.42000000004,153297.59000000005
18217,U1381419,74,-97173.74000000006,58,16,98237.10000000006,1063.3600000000006
18218,U17766,74,4352.499999999999,60,14,34839.11,39191.61
18219,U26852,74,-6962.590000000002,57,17,87161.04000000001,80198.45000000001
18220,U954583,74,-5290.179999999998,53,21,46827.32000000001,41537.14000000001
18221,U1325725,74,-7.359999999999545,42,32,9113.83,9106.470000000001
18222,U15055,74,-2216.37,44,30,30965.110000000004,28748.740000000005
18223,U37598,74,-3758.4299999999994,65,9,45717.82,41959.39
18224,U35255,74,-7170.009999999993,29,45,5711100.0,5703929.99
